date,avg_cpu_usage,avg_memory_usage,total_cpu_capacity,total_memory_capacity,avg_scheduling_class,avg_priority,sin_time_of_day,cos_time_of_day
2019-05-23 07:35:00,0.6061490124331788,0.577109975023076,7081.138671875,4382.145263671875,1.1557026080186843,150.4063838069288,0.9032408540455923,-0.4291339646112726
2019-05-23 07:40:00,0.5375661200465071,0.5222308347355923,7080.1796875,4381.145263671875,1.0600080547724522,151.95771244462347,0.893255606442735,-0.449549131417937
2019-05-23 07:45:00,0.5888406829374292,0.539331376887246,7079.220703125,4380.645263671875,1.0916696980720264,155.04692615496546,0.8826709839044984,-0.46999141925471877
2019-05-23 07:50:00,0.5440931608082994,0.5207889355746405,7099.9265239228525,4395.8201246769895,1.0474710370161062,150.8259395309409,0.872913776518192,-0.48787451128824905
2019-05-23 07:55:00,0.5404436966191299,0.5079251307147958,7099.9265239228525,4395.8201246769895,1.0978328173374614,147.76996904024776,0.8614151703547951,-0.5079014710380543
2019-05-23 08:00:00,0.5202319767988272,0.5109355325341293,7099.9265239228525,4395.8201246769895,1.0558704453441294,153.10445344129553,0.8504984447186615,-0.5259775618133704
2019-05-23 08:05:00,0.5691031195455059,0.5337459817361033,7099.9265239228525,4395.8201246769895,1.1220945765428798,153.2839967940155,0.839057011546819,-0.544043501361905
2019-05-23 08:10:00,0.5743073372185747,0.5307833512601855,7099.9265239228525,4395.8201246769895,1.1019497298567067,143.21235611933287,0.826577634842466,-0.5628227194936563
2019-05-23 08:15:00,0.5692379034036764,0.538974522995674,7099.9265239228525,4395.8201246769895,1.0951821386603997,147.1968272620446,0.8143261181007985,-0.5804075924545478
2019-05-23 08:20:00,0.5644136309570573,0.5376391810450483,7075.69775390625,4379.14501953125,1.206972747360668,160.25705867910622,0.8009883710191609,-0.5986799057025975
2019-05-23 08:25:00,0.5844181306143361,0.553048126572419,7075.4384765625,4378.978271484375,1.2086693548387095,154.15246975806448,0.7881055240551759,-0.6155401554356276
2019-05-23 08:30:00,0.6037280275882778,0.556148119966699,7075.69775390625,4379.14501953125,1.0680517916290275,151.11141222523335,0.7743277997785596,-0.6327846857265865
2019-05-23 08:35:00,0.5614767162598426,0.5556440490363624,7075.365234375,4378.978271484375,1.1140164183642443,154.19580419580421,0.7606239036637189,-0.6491927889120193
2019-05-23 08:40:00,0.5821041095898586,0.5677893972807427,7076.34375,4379.645263671875,1.1024412502851926,148.3639060004563,0.7463728280142845,-0.6655280622197378
2019-05-23 08:45:00,0.5701652595224598,0.5532274159307542,7099.9265239228525,4395.8201246769895,1.1029990911844894,150.73038473189942,0.7319051668575189,-0.6814065062261053
2019-05-23 08:50:00,0.5340921580558845,0.5354132647192326,7075.751953125,4379.311767578125,1.0161140378060116,156.47133560582586,0.7166066266775682,-0.6974775570595776
2019-05-23 08:55:00,0.5737857040326122,0.5224357025258994,7076.7109375,4379.561767578125,1.1037830599263476,161.01774355540678,0.7014331485389542,-0.712735251079059
2019-05-23 09:00:00,0.5688530882719781,0.5237521683030001,7099.9265239228525,4395.8201246769895,1.0641791044776123,149.87611940298507,0.6851156302710086,-0.7284343300245799
2019-05-23 09:05:00,0.5637595600032322,0.5249942386067384,7077.62890625,4380.061767578125,1.1930227220564609,157.38122561395448,0.6699020049769896,-0.7424495294144979
2019-05-23 09:10:00,0.6013879965638249,0.5514425510987143,7099.9265239228525,4395.8201246769895,1.115697310819262,147.31123618928498,0.6523917085298997,-0.7578819556114517
2019-05-23 09:15:00,0.5927904569489942,0.5627901912019966,7077.62890625,4380.061767578125,1.1269135802469135,150.48567901234563,0.6371184543854176,-0.7707659016079633
2019-05-23 09:20:00,0.613443882682302,0.5742047149084135,7099.9265239228525,4395.8201246769895,1.1564779874213835,155.5672955974843,0.6191861828490677,-0.78524421103807
2019-05-23 09:25:00,0.5965836218917193,0.580748738151459,7099.9265239228525,4395.8201246769895,1.301226366888094,153.95298926928973,0.6022129205769857,-0.7983355173673141
2019-05-23 09:30:00,0.6075148062091007,0.5770170335327168,7099.9265239228525,4395.8201246769895,1.117126775663361,161.63843473599573,0.5845590356606852,-0.8113511778677897
2019-05-23 09:35:00,0.6158528120398384,0.5813247637840092,7078.62890625,4380.561767578125,1.1875,149.28369341563788,0.5666300367083807,-0.8239723305426336
2019-05-23 09:40:00,0.5989843336126891,0.5971419670773865,7075.49267578125,4378.89501953125,1.1713377636521238,150.20803236058944,0.5488951016825179,-0.8358912413400073
2019-05-23 09:45:00,0.6358636200454658,0.5867168850606787,7074.53369140625,4378.39501953125,1.1716975008114248,151.73872119441742,0.5302134794662726,-0.8478641790948999
2019-05-23 09:50:00,0.633186975312829,0.5672886861786067,7099.9265239228525,4395.8201246769895,1.0808848945731075,156.51676460421703,0.5114123303229937,-0.8593354574283579
2019-05-23 09:55:00,0.6014150593945109,0.5623474365294142,7074.79296875,4378.561767578125,1.1616584252567517,156.65804488398632,0.4931788584710849,-0.8699279358413303
2019-05-23 10:00:00,0.6050838568947481,0.5429361249919273,7099.9265239228525,4395.8201246769895,1.0310672514619885,154.91812865497076,0.47411881965131436,-0.8804608707105867
2019-05-23 10:05:00,0.5923100243379216,0.5332422045479722,7099.9265239228525,4395.8201246769895,1.146444695259594,157.53019187358916,0.454694628473539,-0.8906474020830636
2019-05-23 10:10:00,0.5725750699936675,0.5331587475726374,7074.53369140625,4378.39501953125,1.096135940409683,147.24185288640598,0.4343830490714379,-0.9007282424124387
2019-05-23 10:15:00,0.5937333264256691,0.551859116185604,7077.41064453125,4379.64501953125,1.1217371217371217,148.2938322938323,0.41504449016968264,-0.9098011162775017
2019-05-23 10:20:00,0.5925466177518548,0.5476623086150578,7078.36962890625,4380.14501953125,1.1885411408379607,148.2852094901565,0.3945273077282067,-0.9188842165674264
2019-05-23 10:25:00,0.6078499787207043,0.5565099166980121,7099.9265239228525,4395.8201246769895,1.1048222775639571,157.63278243151458,0.37467803378336245,-0.9271549875831082
2019-05-23 10:30:00,0.587321219432805,0.5482132136245966,7077.919921875,4379.644775390625,1.0814479638009047,145.20409621338416,0.3546651259435929,-0.9349933948640575
2019-05-23 10:35:00,0.5879139820217807,0.5424271253829751,7077.919921875,4379.644775390625,1.0802665893943788,153.03361344537814,0.3344229705886015,-0.9424230879720081
2019-05-23 10:40:00,0.6071141662007712,0.5519781272966918,7099.9265239228525,4395.8201246769895,1.0452010566480778,149.60874669797477,0.31372931814419236,-0.9495124617069437
2019-05-23 10:45:00,0.6110282039189485,0.5488857699859413,7076.9609375,4379.394775390625,1.0844250363901018,154.0241630276565,0.2926073573660774,-0.9562326779687257
2019-05-23 10:50:00,0.6096311018213116,0.5620960864627252,7077.81201171875,4379.89501953125,1.0223792697290923,156.44287396937574,0.27117704330166753,-0.9625294858788304
2019-05-23 10:55:00,0.5763569628141515,0.5498398837133034,7099.9265239228525,4395.8201246769895,1.044062947067239,147.74620886981404,0.2502252896573245,-0.9681876390534575
2019-05-23 11:00:00,0.6181445555319408,0.5643592251048901,7077.10302734375,4379.22802734375,1.0931574608408905,149.21049738939266,0.22910001694556245,-0.9734028879326088
2019-05-23 11:05:00,0.6088823289202862,0.5633901819097087,7099.9265239228525,4395.8201246769895,1.1129411764705883,156.29090909090914,0.20863194058802376,-0.9779942297204393
2019-05-23 11:10:00,0.5831212474370006,0.5597526002238047,7099.9265239228525,4395.8201246769895,1.1360482654600297,155.22051282051285,0.18753129136180122,-0.9822586292622606
2019-05-23 11:15:00,0.5555245738828152,0.5597256010263311,7099.9265239228525,4395.8201246769895,1.0959113488727548,158.00343905235002,0.1649719614289051,-0.9862982570917885
2019-05-23 11:20:00,0.5978336637396124,0.5619539647992547,7076.71630859375,4378.89453125,1.1599573447080778,156.03865635830442,0.1434926219911789,-0.9896513868196702
2019-05-23 11:25:00,0.5983286989324138,0.5760246995342541,7099.9265239228525,4395.8201246769895,1.0903774587985113,163.02073365231263,0.12284434750495786,-0.9924259500265403
2019-05-23 11:30:00,0.5950528583545772,0.5647195419985775,7099.9265239228525,4395.8201246769895,1.0676095205243188,150.37495688168337,0.1007481257581139,-0.9949119635205053
2019-05-23 11:35:00,0.6006778767678504,0.5726926637565376,7077.67529296875,4379.14453125,1.012807881773399,155.65155993431856,0.0783676695072283,-0.9969245249145021
2019-05-23 11:40:00,0.6056393020668972,0.5811114037689789,7078.06201171875,4379.47802734375,0.9812855980471928,153.81366965012208,0.057329030549765195,-0.9983553386726712
2019-05-23 11:45:00,0.6123146512810816,0.5864749159304953,7099.9265239228525,4395.8201246769895,1.0253658536585364,150.79869918699188,0.03459460305095642,-0.9994014275753996
2019-05-23 11:50:00,0.5927227303469037,0.5852656136621982,7077.10302734375,4378.97802734375,1.0226757369614516,150.29931972789117,0.01281964909214936,-0.9999178249222054
2019-05-23 11:55:00,0.6068818381780193,0.5815892124872786,7099.9265239228525,4395.8201246769895,1.1626092384519349,148.07553058676652,-0.008075600786480617,-0.9999673918043215
2019-05-23 12:00:00,0.624774788346884,0.5607931929107055,7099.9265239228525,4395.8201246769895,1.3394170525742304,143.46118223917193,-0.030582470591700113,-0.9995322468497491
2019-05-23 12:05:00,0.6480775819616342,0.5600747280008678,7099.9265239228525,4395.8201246769895,1.1547169811320754,146.6958490566038,-0.051408559602622944,-0.9986777057687748
2019-05-23 12:10:00,0.647118678218673,0.5590956684392447,7099.9265239228525,4395.8201246769895,1.0768194070080859,145.55727762803235,-0.0727522982913958,-0.997350040403729
2019-05-23 12:15:00,0.6425946934414496,0.560836192359396,7099.9265239228525,4395.8201246769895,1.066691785983421,149.8402411454408,-0.09508475834901013,-0.9954691802008289
2019-05-23 12:20:00,0.5957389853251559,0.5515987264655363,7099.9265239228525,4395.8201246769895,1.1839080459770115,159.8509230233368,-0.1179720523735976,-0.9930169156961834
2019-05-23 12:25:00,0.6372216386190296,0.5569399595350448,7076.14404296875,4378.47802734375,1.0748282630029444,165.48012757605494,-0.1397433973882365,-0.9901877513312278
2019-05-23 12:30:00,0.6409395570800175,0.5640110536017281,7077.10302734375,4378.97802734375,1.0603366147983488,155.4150523975865,-0.1593159875687681,-0.9872276414814306
2019-05-23 12:35:00,0.6283252109788637,0.5501522914960534,7099.9265239228525,4395.8201246769895,1.1591536338546458,148.31094756209757,-0.18205528156454096,-0.983288296713866
