date,cpu_utilization,memory_utilization
1970-01-01 01:43:00,0.041168888889072,0.4243030548095703
1970-01-01 01:44:00,0.0404477777772893,0.4243251482645671
1970-01-01 01:45:00,0.0410377777778388,0.4245030085245768
1970-01-01 01:46:00,0.0433977777785104,0.4245162010192871
1970-01-01 01:47:00,0.0414966666656287,0.4245187441507975
1970-01-01 01:48:00,0.0432011111116605,0.4245079358418782
1970-01-01 01:49:00,0.0407099999997557,0.4245610237121582
1970-01-01 01:50:00,0.0426766666667277,0.4245761235555013
1970-01-01 01:51:00,0.0402511111119658,0.4245985349019368
1970-01-01 01:52:00,0.0390711111108669,0.4246444702148437
1970-01-01 01:53:00,0.0395955555557997,0.4245861371358235
1970-01-01 01:54:00,0.0401855555548229,0.4245754877726237
1970-01-01 01:55:00,0.0395300000001831,0.4246363639831543
1970-01-01 01:56:00,0.0402511111104395,0.4245983759562174
1970-01-01 01:57:00,0.0419555555564713,0.4246354103088379
1970-01-01 01:58:00,0.0399233333323564,0.4245832761128743
1970-01-01 01:59:00,0.0399233333338828,0.4246201515197754
1970-01-01 02:00:00,0.041496666667155,0.4246761004130046
1970-01-01 02:01:00,0.0421522222217948,0.4245951970418294
1970-01-01 02:02:00,0.0429388888891941,0.4244278271993001
1970-01-01 02:03:00,0.0428077777779609,0.4245858192443847
1970-01-01 02:04:00,0.0426111111111111,0.4245570500691731
1970-01-01 02:05:00,0.0447088888877899,0.4245471954345703
1970-01-01 02:06:00,0.0431355555560439,0.4245850245157878
1970-01-01 02:07:00,0.0410377777778388,0.4245443344116211
1970-01-01 02:08:00,0.042283333333028,0.4246238072713216
1970-01-01 02:09:00,0.0414311111115384,0.4246182441711426
1970-01-01 02:10:00,0.041496666667155,0.4246072769165039
1970-01-01 02:11:00,0.0393333333333333,0.4246109326680501
1970-01-01 02:12:00,0.0411033333334554,0.4262739817301432
1970-01-01 02:13:00,0.0415622222212453,0.4263683954874674
1970-01-01 02:14:00,0.0410377777778388,0.4263022740681966
1970-01-01 02:15:00,0.0412344444446886,0.4262981414794922
1970-01-01 02:16:00,0.042283333333028,0.4262898763020833
1970-01-01 02:17:00,0.0416933333340049,0.4261458714803059
1970-01-01 02:18:00,0.0426766666667277,0.4262800216674804
1970-01-01 02:19:00,0.0413655555559218,0.4262715975443522
1970-01-01 02:20:00,0.0417588888880951,0.4262199401855469
1970-01-01 02:21:00,0.0415622222227717,0.4262843132019043
1970-01-01 02:22:00,0.0389399999996336,0.426240603129069
1970-01-01 02:23:00,0.0394644444445665,0.4262464841206868
1970-01-01 02:24:00,0.0397922222226495,0.4262495040893554
1970-01-01 02:25:00,0.0397266666655066,0.4262800216674804
1970-01-01 02:26:00,0.0401855555563492,0.4263485272725423
1970-01-01 02:27:00,0.0725700000004273,0.4272222518920898
1970-01-01 02:28:00,0.1122311111103174,0.4261862436930339
1970-01-01 02:29:00,0.0395955555557997,0.4262339274088542
1970-01-01 02:30:00,0.0410377777778388,0.4262673060099284
1970-01-01 02:31:00,0.0415622222227716,0.4262595176696777
1970-01-01 02:32:00,0.0421522222217948,0.4252099990844726
1970-01-01 02:33:00,0.0416933333324785,0.4248585700988769
1970-01-01 02:34:00,0.0414311111115384,0.4245955149332682
1970-01-01 02:35:00,0.041168888889072,0.4246117273966471
1970-01-01 02:36:00,0.0420866666661782,0.4248361587524414
1970-01-01 02:37:00,0.0406444444441391,0.4246670405069987
1970-01-01 02:38:00,0.0407755555568987,0.4245894749959309
1970-01-01 02:39:00,0.0422177777774114,0.4245951970418294
1970-01-01 02:40:00,0.0405788888885225,0.4246098200480143
1970-01-01 02:41:00,0.0398577777782662,0.4245834350585937
1970-01-01 02:42:00,0.0396611111114163,0.4245847066243489
1970-01-01 02:43:00,0.0412999999987789,0.4248229662577311
1970-01-01 02:44:00,0.0395955555557997,0.4245759646097819
1970-01-01 02:45:00,0.0399233333338828,0.4246230125427246
1970-01-01 02:46:00,0.0420211111105616,0.4245931307474772
1970-01-01 02:47:00,0.041496666667155,0.4245578447977702
1970-01-01 02:48:00,0.0416933333324785,0.4245642026265462
1970-01-01 02:49:00,0.0411033333334554,0.4245422681172688
1970-01-01 02:50:00,0.0417588888896215,0.4246587753295898
1970-01-01 02:51:00,0.0393988888889499,0.4245932896931966
1970-01-01 02:52:00,0.0395300000001831,0.4245839118957519
1970-01-01 02:53:00,0.0403166666660561,0.4246538480122884
1970-01-01 02:54:00,0.0399233333338828,0.4247237841288249
1970-01-01 02:55:00,0.0401199999992063,0.4248005549112956
1970-01-01 02:56:00,0.0406444444441391,0.4247673352559407
1970-01-01 02:57:00,0.0395955555557997,0.4247768719991048
1970-01-01 02:58:00,0.0402511111119658,0.4247824350992839
1970-01-01 02:59:00,0.0399233333323564,0.4248059590657552
1970-01-01 03:00:00,0.0397266666670329,0.4248213768005371
1970-01-01 03:01:00,0.0422177777774114,0.424869696299235
1970-01-01 03:02:00,0.0413655555559218,0.4247816403706868
1970-01-01 03:03:00,0.0429388888891941,0.4247395197550456
1970-01-01 03:04:00,0.0405133333329059,0.424717903137207
1970-01-01 03:05:00,0.0419555555564713,0.4246943791707356
1970-01-01 03:06:00,0.0424144444442612,0.4247326850891113
1970-01-01 03:07:00,0.0405788888885225,0.4246786435445149
1970-01-01 03:08:00,0.0427422222223443,0.4246452649434407
1970-01-01 03:09:00,0.0413655555559218,0.4246835708618164
1970-01-01 03:10:00,0.0415622222212453,0.4247072537740071
1970-01-01 03:11:00,0.0396611111114163,0.4247962633768717
1970-01-01 03:12:00,0.040841111110989,0.4258896509806315
1970-01-01 03:13:00,0.0405788888885225,0.4264523188273112
1970-01-01 03:14:00,0.0393333333333333,0.4263412157694499
1970-01-01 03:15:00,0.0401855555563492,0.4263167381286621
1970-01-01 03:16:00,0.0421522222217948,0.4262978235880534
1970-01-01 03:17:00,0.0414311111115384,0.4262817700703938
1970-01-01 03:18:00,0.0432666666672771,0.4262792269388835
1970-01-01 03:19:00,0.0424144444442612,0.4263372421264648
1970-01-01 03:20:00,0.0411033333334554,0.4263366063435872
1970-01-01 03:21:00,0.0412999999987789,0.42633056640625
1970-01-01 03:22:00,0.0399233333338828,0.4262997309366862
1970-01-01 03:23:00,0.0396611111114163,0.4263248443603515
1970-01-01 03:24:00,0.0397266666670329,0.4263288180033366
1970-01-01 03:25:00,0.0401855555548229,0.4263496398925781
1970-01-01 03:26:00,0.0397922222226495,0.4263701438903808
1970-01-01 03:27:00,0.0389399999996336,0.4263628323872884
1970-01-01 03:28:00,0.0403822222216727,0.4263801574707031
1970-01-01 03:29:00,0.0398577777782662,0.4263806343078613
1970-01-01 03:30:00,0.0410377777778388,0.4263677597045898
1970-01-01 03:31:00,0.0409722222222222,0.426455815633138
1970-01-01 03:32:00,0.0417588888896215,0.4253005981445312
1970-01-01 03:33:00,0.0420866666661782,0.4247555732727051
1970-01-01 03:34:00,0.0406444444441391,0.4248016675313313
1970-01-01 03:35:00,0.0416933333340049,0.424770991007487
1970-01-01 03:36:00,0.0401855555548229,0.4247829119364421
1970-01-01 03:37:00,0.0424799999998778,0.4247083663940429
1970-01-01 03:38:00,0.0418244444452381,0.4247393608093261
1970-01-01 03:39:00,0.0412999999987789,0.4247762362162272
1970-01-01 03:40:00,0.0418900000008547,0.4247848192850749
1970-01-01 03:41:00,0.0397266666670329,0.4247306187947591
1970-01-01 03:42:00,0.0403822222216727,0.4246738751729329
1970-01-01 03:43:00,0.0395955555557997,0.4247161547342936
1970-01-01 03:44:00,0.0390711111108669,0.4247339566548665
1970-01-01 03:45:00,0.040054444445116,0.424750804901123
1970-01-01 03:46:00,0.0411688888875457,0.42474365234375
1970-01-01 03:47:00,0.0416933333340049,0.4248642921447754
1970-01-01 03:48:00,0.0451022222214895,0.4249795277913411
1970-01-01 03:49:00,0.0462822222225885,0.4249526659647624
1970-01-01 03:50:00,0.0433977777785104,0.4248011906941731
1970-01-01 03:51:00,0.0397266666655066,0.4247426986694336
1970-01-01 03:52:00,0.0418244444437118,0.4247250556945801
1970-01-01 03:53:00,0.0390055555552502,0.4247028032938639
1970-01-01 03:54:00,0.0395955555557997,0.4247366587320964
1970-01-01 03:55:00,0.0397266666655066,0.4247498512268066
1970-01-01 03:56:00,0.0392677777777167,0.4247385660807292
1970-01-01 03:57:00,0.0414311111100121,0.4247024854024251
1970-01-01 03:58:00,0.042676666668254,0.424710750579834
1970-01-01 03:59:00,0.038874444444017,0.4247156778971354
1970-01-01 04:00:00,0.0437911111106837,0.4249358177185058
1970-01-01 04:01:00,0.0418900000008547,0.4247652689615885
1970-01-01 04:02:00,0.0413000000003052,0.4247112274169922
1970-01-01 04:03:00,0.0442499999984736,0.4247040748596191
1970-01-01 04:04:00,0.041168888889072,0.424747625986735
1970-01-01 04:05:00,0.0401855555563492,0.4247231483459472
1970-01-01 04:06:00,0.0451677777771061,0.4247063000996907
1970-01-01 04:07:00,0.0420211111105616,0.4247024854024251
1970-01-01 04:08:00,0.040841111110989,0.4247221946716308
1970-01-01 04:09:00,0.0411033333334554,0.4247333208719889
1970-01-01 04:10:00,0.0399233333338828,0.4247328440348307
1970-01-01 04:11:00,0.0381533333337607,0.4247585932413737
1970-01-01 04:12:00,0.0407755555553723,0.4260505040486653
1970-01-01 04:13:00,0.0407099999997557,0.4264992078145345
1970-01-01 04:14:00,0.0392677777777167,0.4265079498291015
1970-01-01 04:15:00,0.040841111110989,0.426492691040039
1970-01-01 04:16:00,0.0411033333334554,0.4264060656229655
1970-01-01 04:17:00,0.041496666667155,0.4263488451639811
1970-01-01 04:18:00,0.041889999997802,0.4263745943705241
1970-01-01 04:19:00,0.0382188888909036,0.4263405799865722
1970-01-01 04:20:00,0.0418899999993284,0.4263440767923991
1970-01-01 04:21:00,0.0390055555567766,0.4266258875528971
1970-01-01 04:22:00,0.0390711111108668,0.4264160792032878
1970-01-01 04:23:00,0.0401199999992063,0.4264551798502604
1970-01-01 04:24:00,0.038087777778144,0.4263950983683268
1970-01-01 04:25:00,0.0385466666674603,0.4263868331909179
1970-01-01 04:26:00,0.0392022222221001,0.426386038462321
1970-01-01 04:27:00,0.0393333333333333,0.4264062245686849
1970-01-01 04:28:00,0.0391366666664835,0.4264016151428222
1970-01-01 04:29:00,0.0399233333323564,0.4263663291931152
1970-01-01 04:30:00,0.0409066666666056,0.4263585408528645
1970-01-01 04:31:00,0.0413655555559218,0.4263922373453776
1970-01-01 04:32:00,0.0420211111120879,0.4252753257751465
1970-01-01 04:33:00,0.0417588888880951,0.4247334798177083
1970-01-01 04:34:00,0.0403822222216727,0.4247322082519531
1970-01-01 04:35:00,0.041168888889072,0.4247325261433919
1970-01-01 04:36:00,0.0407099999997557,0.4247851371765136
1970-01-01 04:37:00,0.0393988888889499,0.4247360229492187
1970-01-01 04:38:00,0.0405788888900488,0.4247285525004069
1970-01-01 04:39:00,0.0404477777772893,0.4247094790140788
1970-01-01 04:40:00,0.0399233333338828,0.4247398376464844
1970-01-01 04:41:00,0.0390711111108668,0.4247372945149739
1970-01-01 04:42:00,0.0401855555548229,0.4248228073120117
1970-01-01 04:43:00,0.0397266666670329,0.4247015317281087
1970-01-01 04:44:00,0.0390055555552502,0.424688975016276
1970-01-01 04:45:00,0.0406444444441391,0.4247069358825683
1970-01-01 04:46:00,0.0420211111120879,0.4247020085652669
1970-01-01 04:47:00,0.039988888887973,0.424688180287679
1970-01-01 04:48:00,0.0413000000003052,0.4246913592020671
1970-01-01 04:49:00,0.0401200000007326,0.4249587059020996
1970-01-01 04:50:00,0.0393988888889499,0.4247808456420898
1970-01-01 04:51:00,0.0392677777777167,0.424715518951416
1970-01-01 04:52:00,0.0392022222221001,0.4247034390767415
1970-01-01 04:53:00,0.0387433333327838,0.4247082074483235
1970-01-01 04:54:00,0.0393988888889499,0.424680233001709
1970-01-01 04:55:00,0.0399233333338828,0.4247395197550456
1970-01-01 04:56:00,0.0393988888889499,0.4247263272603352
1970-01-01 04:57:00,0.038874444444017,0.4247078895568847
1970-01-01 04:58:00,0.0403166666660561,0.4247134526570638
1970-01-01 04:59:00,0.0386122222230769,0.4246986707051595
1970-01-01 05:00:00,0.0428077777779609,0.424719492594401
1970-01-01 05:01:00,0.0410377777778388,0.4247077306111653
1970-01-01 05:02:00,0.0412344444431623,0.4246910413106282
1970-01-01 05:03:00,0.0438566666678266,0.4247334798177083
1970-01-01 05:04:00,0.0414966666656287,0.4247277577718099
1970-01-01 05:05:00,0.0432011111116605,0.4247682889302571
1970-01-01 05:06:00,0.0433977777785104,0.4247892697652181
1970-01-01 05:07:00,0.0415622222212453,0.4248088200887044
1970-01-01 05:08:00,0.0424144444442612,0.4247740109761556
1970-01-01 05:09:00,0.0411033333334554,0.4250189463297526
1970-01-01 05:10:00,0.0413000000003052,0.4250028928120931
1970-01-01 05:11:00,0.0396611111114163,0.424723466237386
1970-01-01 05:12:00,0.0410377777778388,0.4259379704793294
1970-01-01 05:13:00,0.0402511111104395,0.4265392621358235
1970-01-01 05:14:00,0.0397266666670329,0.4265446662902832
1970-01-01 05:15:00,0.0417588888896215,0.4265627861022949
1970-01-01 05:16:00,0.0428733333320512,0.4264434178670247
1970-01-01 05:17:00,0.042348888890171,0.4263656934102376
1970-01-01 05:18:00,0.0417588888880951,0.4263904889424642
1970-01-01 05:19:00,0.0409066666666056,0.4263803164164225
1970-01-01 05:20:00,0.0408411111109889,0.4263614018758138
1970-01-01 05:21:00,0.0407099999997557,0.4264273643493652
1970-01-01 05:22:00,0.0390055555567766,0.4266265233357747
1970-01-01 05:23:00,0.0401199999992063,0.4264017740885417
1970-01-01 05:24:00,0.0406444444441391,0.4264081319173177
1970-01-01 05:25:00,0.0426766666667277,0.4263912836710612
1970-01-01 05:26:00,0.0399233333338828,0.4263982772827148
1970-01-01 05:27:00,0.0399233333323564,0.4263772964477539
1970-01-01 05:28:00,0.0399888888894994,0.4264076550801595
1970-01-01 05:29:00,0.0390711111108668,0.4263941446940104
1970-01-01 05:30:00,0.0423488888886446,0.4264812469482422
1970-01-01 05:31:00,0.0416933333340049,0.4264313379923503
1970-01-01 05:32:00,0.0425455555554944,0.4252986907958984
1970-01-01 05:33:00,0.0428733333335775,0.4247608184814453
1970-01-01 05:34:00,0.0416277777768619,0.4247252146402995
1970-01-01 05:35:00,0.0432666666672771,0.424746036529541
1970-01-01 05:36:00,0.0433322222228938,0.4247585932413737
1970-01-01 05:37:00,0.0427422222223443,0.4247719446818034
1970-01-01 05:38:00,0.0426111111111111,0.4248175621032715
1970-01-01 05:39:00,0.041103333331929,0.424774964650472
1970-01-01 05:40:00,0.0416277777783883,0.424773375193278
1970-01-01 05:41:00,0.0409066666666056,0.4247897466023763
1970-01-01 05:42:00,0.0413655555559218,0.4248348871866862
1970-01-01 05:43:00,0.0403822222216727,0.424807071685791
1970-01-01 05:44:00,0.0402511111119658,0.4248228073120117
1970-01-01 05:45:00,0.0427422222223443,0.4247856140136719
1970-01-01 05:46:00,0.0432011111101342,0.4247980117797851
1970-01-01 05:47:00,0.0437255555565934,0.4247783025105794
1970-01-01 05:48:00,0.0449711111102563,0.4247899055480957
1970-01-01 05:49:00,0.0427422222223443,0.4247614542643229
1970-01-01 05:50:00,0.0446433333336996,0.4247592290242513
1970-01-01 05:51:00,0.0431355555545176,0.4247875213623047
1970-01-01 05:52:00,0.0424800000014042,0.4247825940450032
1970-01-01 05:53:00,0.0446433333321733,0.4247663815816243
1970-01-01 05:54:00,0.0414311111115384,0.4248113632202148
1970-01-01 05:55:00,0.0444466666668498,0.424722671508789
1970-01-01 05:56:00,0.0422177777774114,0.4247310956319173
1970-01-01 05:57:00,0.0418244444452381,0.4247406323750813
1970-01-01 05:58:00,0.0441188888887667,0.4247590700785319
1970-01-01 05:59:00,0.0400544444435896,0.4247590700785319
1970-01-01 06:00:00,0.0453644444454823,0.4250020980834961
1970-01-01 06:01:00,0.0435944444438339,0.4247956275939941
1970-01-01 06:02:00,0.0450366666658729,0.4247697194417317
1970-01-01 06:03:00,0.0451022222230159,0.4247070948282878
1970-01-01 06:04:00,0.0429388888891941,0.4247074127197265
1970-01-01 06:05:00,0.045364444443956,0.4247196515401204
1970-01-01 06:06:00,0.0458888888888888,0.4249614079793294
1970-01-01 06:07:00,0.045364444443956,0.4247283935546875
1970-01-01 06:08:00,0.044905555556166,0.424695332845052
1970-01-01 06:09:00,0.0459544444445054,0.4246867497762044
1970-01-01 06:10:00,0.0451022222214895,0.4247582753499349
1970-01-01 06:11:00,0.0432666666672771,0.4246910413106282
1970-01-01 06:12:00,0.0445122222224664,0.425928274790446
1970-01-01 06:13:00,0.0440533333331501,0.426516056060791
1970-01-01 06:14:00,0.0464788888894383,0.4264696439107259
1970-01-01 06:15:00,0.0470688888884615,0.4263604482014974
1970-01-01 06:16:00,0.0458233333332722,0.4266355832417806
1970-01-01 06:17:00,0.0471344444440781,0.4263922373453776
1970-01-01 06:18:00,0.0462166666669719,0.4263628323872884
1970-01-01 06:19:00,0.0455611111108058,0.4263726870218913
1970-01-01 06:20:00,0.0461511111113553,0.4263858795166015
1970-01-01 06:21:00,0.0456266666664224,0.426602045694987
1970-01-01 06:22:00,0.0454955555551892,0.4263410568237304
1970-01-01 06:23:00,0.0480522222227106,0.4263672828674316
1970-01-01 06:24:00,0.0466755555562881,0.4263720512390136
1970-01-01 06:25:00,0.0466755555547618,0.4263836542765299
1970-01-01 06:26:00,0.0473311111109279,0.4263445536295573
1970-01-01 06:27:00,0.0469377777787546,0.4263478914896647
1970-01-01 06:28:00,0.0475933333333943,0.4263070424397786
1970-01-01 06:29:00,0.0441188888887667,0.4264233907063802
1970-01-01 06:30:00,0.0471344444440781,0.4264068603515625
1970-01-01 06:31:00,0.0489699999998168,0.4264073371887207
1970-01-01 06:32:00,0.0500844444437728,0.4252627690633138
1970-01-01 06:33:00,0.0502155555565324,0.4247439702351888
1970-01-01 06:34:00,0.0494288888891331,0.4247482617696126
1970-01-01 06:35:00,0.0510677777780219,0.4247225125630696
1970-01-01 06:36:00,0.0507399999999389,0.4247520764668782
1970-01-01 06:37:00,0.0485766666661171,0.4247535069783528
1970-01-01 06:38:00,0.0492977777778998,0.4247825940450032
1970-01-01 06:39:00,0.049887777776923,0.4247293472290039
1970-01-01 06:40:00,0.0558533333334554,0.4247420628865559
1970-01-01 06:41:00,0.0489699999998168,0.4247469902038574
1970-01-01 06:42:00,0.0492322222222832,0.4247485796610514
1970-01-01 06:43:00,0.0485766666676435,0.4247522354125976
1970-01-01 06:44:00,0.0478555555558608,0.4247605005900065
1970-01-01 06:45:00,0.0506744444443223,0.4247706731160481
1970-01-01 06:46:00,0.0511333333321122,0.4247221946716308
1970-01-01 06:47:00,0.0498222222228327,0.4248135884602864
1970-01-01 06:48:00,0.0536899999996336,0.424716313680013
1970-01-01 06:49:00,0.0538866666664835,0.4247129758199056
1970-01-01 06:50:00,0.0510677777780219,0.4247587521870931
1970-01-01 06:51:00,0.0521166666663613,0.4247762362162272
1970-01-01 06:52:00,0.0540833333333333,0.4247593879699707
1970-01-01 06:53:00,0.0519200000010378,0.4247431755065918
1970-01-01 06:54:00,0.0505433333330891,0.4247790972391764
1970-01-01 06:55:00,0.0533134252303934,0.4247261683146159
1970-01-01 06:56:00,0.0506047813975954,0.4247628847757975
1970-01-01 06:57:00,0.053976374268669,0.4248096148173014
1970-01-01 06:58:00,0.0514967641330404,0.4247458775838216
1970-01-01 06:59:00,0.0497566666656898,0.4247808456420898
1970-01-01 07:00:00,0.0542144444445665,0.424801508585612
1970-01-01 07:01:00,0.0544111111114163,0.4248053232828776
1970-01-01 07:02:00,0.0543455555557997,0.4247802098592122
1970-01-01 07:03:00,0.0551977777772893,0.4248220125834147
1970-01-01 07:04:00,0.0557877777778388,0.424753983815511
1970-01-01 07:05:00,0.0551977777772893,0.4248161315917969
1970-01-01 07:06:00,0.055132222223199,0.4248226483662923
1970-01-01 07:07:00,0.0560500000003052,0.4248733520507812
1970-01-01 07:08:00,0.0578855555545176,0.424908955891927
1970-01-01 07:09:00,0.056246666667155,0.424863338470459
1970-01-01 07:10:00,0.0544111111114163,0.4248231252034505
1970-01-01 07:11:00,0.0542144444445665,0.4248860677083333
1970-01-01 07:12:00,0.0597211111102563,0.4260015487670898
1970-01-01 07:13:00,0.0540833333333333,0.4265554745992024
1970-01-01 07:14:00,0.0561155555559218,0.42657470703125
1970-01-01 07:15:00,0.0577544444448107,0.426538626352946
1970-01-01 07:16:00,0.0566868253969969,0.4265673955281575
1970-01-01 07:17:00,0.0578959064322826,0.426336924235026
1970-01-01 07:18:00,0.0594588888893162,0.4263539314270019
1970-01-01 07:19:00,0.0588688888887667,0.4264059066772461
1970-01-01 07:20:00,0.0576233333335775,0.4264089266459147
1970-01-01 07:21:00,0.0618188888884615,0.4264572461446126
1970-01-01 07:22:00,0.055172804233092,0.4264130592346191
1970-01-01 07:23:00,0.0562466666656287,0.4264531135559082
1970-01-01 07:24:00,0.0591311111112332,0.4264974594116211
1970-01-01 07:25:00,0.0561155555559218,0.4264817237854004
1970-01-01 07:26:00,0.0574266666667277,0.4265295664469401
1970-01-01 07:27:00,0.059,0.426516850789388
1970-01-01 07:28:00,0.0561811111115384,0.4264782269795735
1970-01-01 07:29:00,0.0574266666667277,0.4264628092447917
1970-01-01 07:30:00,0.0595244444434065,0.4264906247456868
1970-01-01 07:31:00,0.0616877777787546,0.4264535903930664
